Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateMonth,StartDateDayModifier,StartDateDay,EndDateYearModifier,EndDateYear,EndDateMonth,EndDateDayModifier,EndDateDay,Longitude,Latitude
312160,Trident,20223,Confirmed Eruption,1,,,,Observations: Reported,,1913,9,,0,,,,,,-155.1,58.236
312160,Trident,20224,Confirmed Eruption,,,,,Observations: Reported,,1949,6,,0,,,,,,-155.1,58.236
312160,Trident,20225,Confirmed Eruption,2,?,Volcano Uncertain:  attributed to Trident,,,,1950,7,,2,,1950,8,,18,-155.1,58.236
312160,Trident,20226,Confirmed Eruption,3,,SW flank (1100 m),,Observations: Reported,,1953,2,,15,,1954,10,?,5,-155.1,58.236
312160,Trident,20227,Confirmed Eruption,2,,Volcano Uncertain:  attributed to Trident,,,,1956,9,,8,,1956,9,,9,-155.1,58.236
312160,Trident,20234,Confirmed Eruption,0,,SW flank,,Observations: Reported,?,1966,7,,2,,,,,,-155.1,58.236
312160,Trident,20235,Confirmed Eruption,3,,SW flank,,Observations: Reported,,1967,9,,5,,1968,2,,25,-155.1,58.236
312160,Trident,20236,Confirmed Eruption,3,,SW flank,,Observations: Reported,,1974,7,,15,,,,,,-155.1,58.236
312160,Trident,20228,Confirmed Eruption,2,,SW flank,,Observations: Reported,,1957,7,,2,,1960,8,?,10,-155.1,58.236
312160,Trident,20229,Confirmed Eruption,2,,SW flank (1100 m),,Observations: Reported,,1961,6,?,30,,,,,,-155.1,58.236
312160,Trident,20230,Confirmed Eruption,3,,SW flank,,Observations: Reported,,1962,6,,9,,1962,6,,9,-155.1,58.236
312160,Trident,20231,Confirmed Eruption,3,,SW flank,,Observations: Reported,,1963,4,,1,,1963,4,,3,-155.1,58.236
312160,Trident,20232,Confirmed Eruption,3,,SW flank,,Observations: Reported,,1963,10,,17,,1963,11,?,17,-155.1,58.236
312160,Trident,20233,Confirmed Eruption,3,?,SW flank,,Observations: Reported,,1964,5,,31,,,,,,-155.1,58.236
312170,Katmai,20237,Confirmed Eruption,3,,,,Observations: Reported,,1912,6,,6,,1912,7,>,21,-154.9533,58.279
312180,Novarupta,20243,Confirmed Eruption,6,,,,Observations: Reported,,1912,6,,6,,1912,10,?,0,-155.1588,58.2655
312190,Griggs,20246,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-1790,0,,0,,,,,,-155.092,58.354
341020,Barcena,10379,Confirmed Eruption,3,,South end of Isla San Benedicto,,Observations: Reported,,1952,8,,1,,1953,2,,24,-110.82,19.3
341030,Ceboruco,10380,Confirmed Eruption,6,,,Jala Pumice,Isotopic: 14C (uncalibrated),,930,0,,0,,,,,,-104.508,21.125
341030,Ceboruco,10381,Confirmed Eruption,,,,,Observations: Reported,,1542,0,,0,,,,,,-104.508,21.125
341030,Ceboruco,10382,Confirmed Eruption,,,,,Observations: Reported,,1567,0,,0,,,,,,-104.508,21.125
341030,Ceboruco,10383,Confirmed Eruption,3,,Upper west flank,,Observations: Reported,,1870,2,,21,,1875,0,,0,-104.508,21.125
341040,Colima,10384,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-7690,0,,0,,,,,,-103.62,19.514
341040,Colima,10385,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-7420,0,,0,,,,,,-103.62,19.514
341040,Colima,10386,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-6320,0,,0,,,,,,-103.62,19.514
341040,Colima,10387,Confirmed Eruption,,,,Tephra unit P,Isotopic: 14C (calibrated),,-5880,0,,0,,,,,,-103.62,19.514
341040,Colima,10388,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-4960,0,,0,,,,,,-103.62,19.514
341040,Colima,10389,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-4500,0,,0,,,,,,-103.62,19.514
341040,Colima,20759,Confirmed Eruption,3,,Summit crater,,Observations: Reported,,2013,1,,6,,2017,3,,7,-103.62,19.514
341040,Colima,10471,Confirmed Eruption,1,,East side of summit lava dome,,Observations: Reported,,1987,7,,2,,1987,7,,2,-103.62,19.514
341040,Colima,10472,Uncertain Eruption,2,?,,,,,1988,6,,15,,,,,,-103.62,19.514
341040,Colima,10473,Confirmed Eruption,2,,,,Observations: Reported,,1991,3,,1,,1991,10,,16,-103.62,19.514
341040,Colima,10474,Confirmed Eruption,1,,West of 1987 explosion crater,,Observations: Reported,,1994,7,,21,,1994,7,,21,-103.62,19.514
341040,Colima,10475,Confirmed Eruption,3,,1994 crater,,Observations: Reported,,1997,11,,22,,2011,6,,21,-103.62,19.514
341040,Colima,22323,Confirmed Eruption,1,,,,Observations: Reported,,2019,5,,11,,2019,7,,12,-103.62,19.514
341040,Colima,10465,Confirmed Eruption,1,,,,Observations: Reported,,1957,5,,14,,1960,7,,2,-103.62,19.514
341040,Colima,10466,Confirmed Eruption,1,,,,Observations: Reported,,1961,7,,2,,1962,12,,1,-103.62,19.514
341040,Colima,10467,Confirmed Eruption,1,,,,Observations: Reported,,1963,7,,2,,1970,7,,2,-103.62,19.514
341040,Colima,10468,Uncertain Eruption,1,,,,,,1973,1,,30,,,,,,-103.62,19.514
341040,Colima,10469,Confirmed Eruption,2,,,,Observations: Reported,,1975,12,?,11,,1976,6,,20,-103.62,19.514
341040,Colima,10470,Confirmed Eruption,1,,,,Observations: Reported,,1985,7,,2,,1986,1,,5,-103.62,19.514
341040,Colima,10458,Confirmed Eruption,3,,,,Observations: Reported,,1908,12,,18,,1909,7,,1,-103.62,19.514
341040,Colima,10459,Confirmed Eruption,4,,,,Observations: Reported,,1913,1,,17,,1913,1,,24,-103.62,19.514
341040,Colima,10460,Confirmed Eruption,1,,,,Observations: Reported,,1977,12,,16,,1982,6,,16,-103.62,19.514
341040,Colima,10461,Uncertain Eruption,1,?,,,,,1983,2,,11,,1983,2,,15,-103.62,19.514
341040,Colima,10463,Confirmed Eruption,1,?,,,Observations: Reported,,1926,0,,0,?,1931,0,,0,-103.62,19.514
341040,Colima,10464,Uncertain Eruption,3,?,,,,,1941,4,,15,,,,,,-103.62,19.514
341040,Colima,10452,Confirmed Eruption,4,,,,Observations: Reported,,1889,8,,9,,1890,2,,16,-103.62,19.514
341040,Colima,10453,Confirmed Eruption,2,?,,,Observations: Reported,,1890,11,,18,,,,,,-103.62,19.514
341040,Colima,10454,Confirmed Eruption,2,,,,Observations: Reported,,1891,7,,0,,1892,6,,0,-103.62,19.514
341040,Colima,10455,Confirmed Eruption,2,,,,Observations: Reported,,1893,12,,4,,1902,0,,0,-103.62,19.514
341040,Colima,10456,Confirmed Eruption,3,,,,Observations: Reported,,1903,2,,15,,1903,10,,30,-103.62,19.514
341040,Colima,10457,Confirmed Eruption,1,?,,,Observations: Reported,,1904,0,,0,,1906,0,,0,-103.62,19.514
341040,Colima,10446,Confirmed Eruption,1,,NE flank (El Volcancito),,Observations: Reported,,1875,0,,0,,1878,0,,0,-103.62,19.514
341040,Colima,10447,Confirmed Eruption,1,,Summit vent and SW flank,,Observations: Reported,,1879,12,,23,,1880,4,,30,-103.62,19.514
341040,Colima,10448,Confirmed Eruption,2,,,,Observations: Reported,,1880,12,,1,,1881,4,,12,-103.62,19.514
341040,Colima,10449,Confirmed Eruption,1,,,,Observations: Reported,,1882,0,,0,,1884,0,,0,-103.62,19.514
341040,Colima,10450,Confirmed Eruption,3,?,,,Observations: Reported,,1885,12,,26,,1886,10,,0,-103.62,19.514
341040,Colima,10451,Confirmed Eruption,0,,,,Observations: Reported,,1887,0,,0,,,,,,-103.62,19.514
341040,Colima,10436,Confirmed Eruption,4,,,,Observations: Reported,,1818,2,,15,,1818,2,?,16,-103.62,19.514
341040,Colima,10437,Confirmed Eruption,1,,,,Observations: Reported,,1819,0,,0,,,,,,-103.62,19.514
341040,Colima,10439,Confirmed Eruption,3,,NE flank (El Volcancito),,Observations: Reported,,1869,6,,12,,1869,8,>,24,-103.62,19.514
341040,Colima,10440,Confirmed Eruption,0,,NE flank (El Volcancito),,Observations: Reported,,1870,0,,0,,1871,0,,0,-103.62,19.514
341040,Colima,10444,Confirmed Eruption,3,,El Volcancito and main crater,,Observations: Reported,,1872,2,,26,,1873,3,,27,-103.62,19.514
341040,Colima,10445,Confirmed Eruption,1,,NE flank (El Volcancito),,Observations: Reported,,1874,6,,12,,,,,,-103.62,19.514
341040,Colima,10429,Confirmed Eruption,3,,,,Observations: Reported,,1771,0,,0,,,,,,-103.62,19.514
341040,Colima,10430,Confirmed Eruption,2,,,,Observations: Reported,,1780,11,,26,,,,,,-103.62,19.514
341040,Colima,10431,Confirmed Eruption,2,,,,Observations: Reported,,1794,8,,0,,,,,,-103.62,19.514
341040,Colima,10432,Confirmed Eruption,2,,,,Observations: Reported,,1795,3,,0,,1795,9,,0,-103.62,19.514
341040,Colima,10433,Confirmed Eruption,2,,,,Observations: Reported,,1804,0,,0,,,,,,-103.62,19.514
341040,Colima,10435,Confirmed Eruption,2,?,,,Observations: Reported,,1806,0,,0,,1809,0,,0,-103.62,19.514
341040,Colima,10421,Confirmed Eruption,3,?,,,Observations: Reported,,1711,0,,0,,,,,,-103.62,19.514
341040,Colima,10424,Confirmed Eruption,2,?,,,Observations: Reported,,1743,10,,22,,,,,,-103.62,19.514
341040,Colima,10425,Confirmed Eruption,2,,,,Observations: Reported,,1744,0,,0,,,,,,-103.62,19.514
341040,Colima,10426,Uncertain Eruption,2,,,,,,1749,0,,0,,,,,,-103.62,19.514
341040,Colima,10427,Confirmed Eruption,2,?,,,Observations: Reported,,1769,0,,0,,,,,,-103.62,19.514
341040,Colima,10428,Confirmed Eruption,3,,,,Observations: Reported,,1770,3,,10,,1770,3,,12,-103.62,19.514
341040,Colima,10415,Confirmed Eruption,3,,,,Observations: Reported,,1590,1,,14,,1590,1,,15,-103.62,19.514
341040,Colima,10416,Uncertain Eruption,2,?,,,,,1602,0,,0,,,,,,-103.62,19.514
341040,Colima,10417,Confirmed Eruption,4,,,,Observations: Reported,,1606,11,,25,,1606,12,>,13,-103.62,19.514
341040,Colima,10418,Confirmed Eruption,3,,,,Observations: Reported,,1611,4,,15,,1613,0,,0,-103.62,19.514
341040,Colima,10419,Confirmed Eruption,4,,,,Observations: Reported,,1622,6,,8,,1622,6,,9,-103.62,19.514
341040,Colima,10420,Confirmed Eruption,3,?,,,Observations: Reported,,1690,0,,0,,,,,,-103.62,19.514
341040,Colima,10408,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,730,0,,0,,,,,,-103.62,19.514
341040,Colima,10409,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,1110,0,,0,,,,,,-103.62,19.514
341040,Colima,10411,Confirmed Eruption,3,?,,,Observations: Reported,,1519,0,,0,,1523,0,,0,-103.62,19.514
341040,Colima,10412,Confirmed Eruption,2,,,,Observations: Reported,,1560,0,,0,,,,,,-103.62,19.514
341040,Colima,10413,Confirmed Eruption,3,,,,Observations: Reported,,1576,0,,0,,,,,,-103.62,19.514
341040,Colima,10414,Confirmed Eruption,4,,,,Observations: Reported,,1585,1,,10,,,,,,-103.62,19.514
341040,Colima,10402,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-1450,0,,0,,,,,,-103.62,19.514
341040,Colima,10403,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-1320,0,,0,,,,,,-103.62,19.514
341040,Colima,10404,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-1170,0,,0,,,,,,-103.62,19.514
341040,Colima,10405,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-1140,0,,0,,,,,,-103.62,19.514
341040,Colima,10406,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-650,0,,0,,,,,,-103.62,19.514
341040,Colima,10407,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,540,0,,0,,,,,,-103.62,19.514
341040,Colima,10396,Confirmed Eruption,,,,"Tephra units X, Y",Isotopic: 14C (calibrated),,-3180,0,,0,,,,,,-103.62,19.514
341040,Colima,10397,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-3030,0,,0,,,,,,-103.62,19.514
341040,Colima,10398,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-2800,0,,0,,,,,,-103.62,19.514
341040,Colima,10399,Confirmed Eruption,4,?,,,Isotopic: 14C (uncalibrated),,-2370,0,,0,,,,,,-103.62,19.514
341040,Colima,10400,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-1940,0,,0,,,,,,-103.62,19.514
341040,Colima,10401,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-1890,0,,0,,,,,,-103.62,19.514
341040,Colima,10390,Confirmed Eruption,,,,"Tephra units S, R",Isotopic: 14C (calibrated),,-4430,0,,0,,,,,,-103.62,19.514
341040,Colima,10391,Confirmed Eruption,,,,Tephra unit T,Isotopic: 14C (calibrated),,-4110,0,,0,,,,,,-103.62,19.514
341040,Colima,10392,Confirmed Eruption,,,,Tephra unit U,Isotopic: 14C (calibrated),,-3600,0,,0,,,,,,-103.62,19.514
341040,Colima,10393,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-3510,0,,0,,,,,,-103.62,19.514
341040,Colima,10394,Confirmed Eruption,,,,Tephra unit V,Isotopic: 14C (calibrated),,-3350,0,,0,,,,,,-103.62,19.514
341040,Colima,10395,Confirmed Eruption,,,,Tephra unit W,Correlation: Tephrochronology,?,-3270,0,,0,,,,,,-103.62,19.514
341061,Zitacuaro-Valle de Bravo,10476,Confirmed Eruption,0,,West of Valle de Bravo,,Isotopic: K/Ar,,-3050,0,,0,,,,,,-100.25,19.4
341062,Jocotitlan,10477,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-7740,0,,0,,,,,,-99.758,19.73
341062,Jocotitlan,10478,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,1270,0,,0,,,,,,-99.758,19.73
341060,Michoacan-Guanajuato,10479,Confirmed Eruption,3,,Hoyo el Huanillo,,Isotopic: 14C (uncalibrated),,-7350,0,,0,,,,,,-101.75,19.85
341060,Michoacan-Guanajuato,10480,Confirmed Eruption,3,,Cerro la Taza,,Isotopic: 14C (uncalibrated),,-6480,0,,0,,,,,,-101.75,19.85
341060,Michoacan-Guanajuato,10481,Confirmed Eruption,3,,Cerro el Metate,,Isotopic: 14C (uncalibrated),,-2750,0,,0,,,,,,-101.75,19.85
341060,Michoacan-Guanajuato,10482,Confirmed Eruption,,,Valle de Santiago (La Alberca),,Correlation: Anthropology,?,-2050,0,,0,,,,,,-101.75,19.85
341060,Michoacan-Guanajuato,10483,Confirmed Eruption,3,,Cerro el JabalÃ­,,Isotopic: 14C (uncalibrated),,-1880,0,,0,,,,,,-101.75,19.85
341060,Michoacan-Guanajuato,10484,Uncertain Eruption,,,Valle de Santiago,,,,1050,0,,0,,,,,,-101.75,19.85
341060,Michoacan-Guanajuato,10485,Confirmed Eruption,4,,Jorullo,,Observations: Reported,,1759,9,,29,,1774,0,,0,-101.75,19.85
341060,Michoacan-Guanajuato,10486,Confirmed Eruption,4,,ParÃ­cutin,,Observations: Reported,,1943,2,,20,,1952,2,,25,-101.75,19.85
341060,Michoacan-Guanajuato,20949,Confirmed Eruption,,,Cerro Grande?,,Isotopic: 14C (calibrated),,-5940,,,,,,,,,-101.75,19.85
341060,Michoacan-Guanajuato,20950,Confirmed Eruption,,,Cerro la Tinaja,,Isotopic: 14C (calibrated),,-4140,,,,,,,,,-101.75,19.85
341060,Michoacan-Guanajuato,20951,Confirmed Eruption,,,Cerro el Zoyate,,Isotopic: 14C (calibrated),,-1140,,,,,,,,,-101.75,19.85
341070,"Toluca, Nevado de",10487,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-1350,0,,0,,,,,,-99.758,19.108
341080,Chichinautzin,10488,Confirmed Eruption,3,,VolcÃ¡n Pelado,,Isotopic: 14C (uncalibrated),,-7930,0,,0,,,,,,-99.16,19.139
341080,Chichinautzin,10489,Confirmed Eruption,4,,Tres Cruces,,Isotopic: 14C (calibrated),,-7370,0,,0,,,,,,-99.16,19.139
341080,Chichinautzin,10490,Confirmed Eruption,0,,Cerro Tetepetl,Tenango lava flow,Isotopic: 14C (calibrated),,-7340,0,,0,,,,,,-99.16,19.139
341080,Chichinautzin,10491,Confirmed Eruption,,,Cuauhtzin,,Isotopic: 14C (uncalibrated),,-5840,0,,0,,,,,,-99.16,19.139
341080,Chichinautzin,10492,Confirmed Eruption,3,?,TlÃ¡loc,,Isotopic: 14C (uncalibrated),,-4250,0,,0,,,,,,-99.16,19.139
341080,Chichinautzin,10493,Confirmed Eruption,3,,Guespalapa,,Isotopic: 14C (calibrated),,-2238,0,,0,,,,,,-99.16,19.139
341080,Chichinautzin,10494,Confirmed Eruption,3,,Chichinautzin,,Isotopic: 14C (calibrated),,203,,,,,,,,,-99.16,19.139
341080,Chichinautzin,10495,Confirmed Eruption,3,?,Xitle,,Isotopic: 14C (calibrated),,399,,,,,,,,,-99.16,19.139
355011,Taapaca,11802,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-7900,0,,0,,,,,,-69.5,-18.1
355011,Taapaca,11803,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-5490,0,,0,,,,,,-69.5,-18.1
355011,Taapaca,11804,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-4620,0,,0,,,,,,-69.5,-18.1
355011,Taapaca,11805,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-2950,0,,0,,,,,,-69.5,-18.1
355011,Taapaca,11806,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-2400,0,,0,,,,,,-69.5,-18.1
355011,Taapaca,11807,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-1860,0,,0,,,,,,-69.5,-18.1
355011,Taapaca,11808,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-1580,0,,0,,,,,,-69.5,-18.1
355011,Taapaca,11809,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-320,0,,0,,,,,,-69.5,-18.1
355012,Parinacota,11810,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-5840,0,,0,,,,,,-69.142,-18.166
355012,Parinacota,11811,Confirmed Eruption,,,South flank (lower Volcanes de Ajata),,Isotopic: Cosmic Ray Exposure,,-4320,0,,0,,,,,,-69.142,-18.166
355012,Parinacota,11812,Confirmed Eruption,,,South flank (lower Volcanes de Ajata),,Isotopic: Cosmic Ray Exposure,,-1100,0,,0,,,,,,-69.142,-18.166
355012,Parinacota,11813,Confirmed Eruption,,,South flank (upper Volcanes de Ajata),,Correlation: Anthropology,,90,0,,0,,,,,,-69.142,-18.166
355012,Parinacota,11814,Confirmed Eruption,4,,Parinacota 3 edifice,,Isotopic: Cosmic Ray Exposure,,290,0,,0,,,,,,-69.142,-18.166
355012,Parinacota,22160,Confirmed Eruption,,,Ajata,,Isotopic: Ar/Ar,,-7950,,,,,,,,,-69.142,-18.166
355010,Tacora,11815,Uncertain Eruption,,,,,,,1930,0,,0,,,,,,-69.7728,-17.7209
355010,Tacora,11816,Uncertain Eruption,,,,,,,1937,8,,5,,,,,,-69.7728,-17.7209
355020,Guallatiri,11817,Confirmed Eruption,2,?,,,Observations: Reported,,1825,0,,0,,,,,,-69.092,-18.42
355020,Guallatiri,11818,Uncertain Eruption,,,,,,,1908,0,,0,,,,,,-69.092,-18.42
355020,Guallatiri,11819,Confirmed Eruption,2,,,,Observations: Reported,,1913,0,,0,,,,,,-69.092,-18.42
355020,Guallatiri,11820,Confirmed Eruption,2,,,,Observations: Reported,,1959,7,,15,,,,,,-69.092,-18.42
355020,Guallatiri,11821,Confirmed Eruption,2,,,,Observations: Reported,,1960,12,,2,,,,,,-69.092,-18.42
355020,Guallatiri,11822,Uncertain Eruption,,,,,,,1985,12,,1,,,,,,-69.092,-18.42
356020,Robinson Crusoe,11885,Uncertain Eruption,,,,,,,1743,0,,0,,,,,,-78.85,-33.658
356020,Robinson Crusoe,11886,Confirmed Eruption,1,?,1.6 km north of Punta Bacalao,,Observations: Reported,,1835,2,,20,,1835,2,,21,-78.85,-33.658
356040,Seamount JF6,11887,Uncertain Eruption,,,,,,,1839,2,,12,,1839,2,,13,-76.87,-33.427
357010,Tupungatito,10349,Confirmed Eruption,2,,,,Observations: Reported,,1959,3,,26,,,,,,-69.797,-33.425
357010,Tupungatito,10350,Confirmed Eruption,2,,,,Observations: Reported,,1959,10,,16,,,,,,-69.797,-33.425
357010,Tupungatito,10351,Confirmed Eruption,2,,,,Observations: Reported,,1960,7,,15,,,,,,-69.797,-33.425
357010,Tupungatito,11536,Confirmed Eruption,2,,,,Observations: Reported,,1961,5,,5,,1961,8,>,16,-69.797,-33.425
357010,Tupungatito,14111,Confirmed Eruption,2,,,,Observations: Reported,,1964,8,,3,,1964,9,>,19,-69.797,-33.425
357010,Tupungatito,14112,Confirmed Eruption,2,,,,Observations: Reported,,1968,7,,2,,,,,,-69.797,-33.425
357010,Tupungatito,11899,Confirmed Eruption,2,,,,Observations: Reported,,1987,11,,28,,1987,11,,30,-69.797,-33.425
357010,Tupungatito,20561,Confirmed Eruption,2,,SW crater,,Observations: Reported,,1980,1,,10,,1980,1,,11,-69.797,-33.425
357010,Tupungatito,11893,Confirmed Eruption,2,,,,Observations: Reported,,1897,1,,0,,1897,4,>,12,-69.797,-33.425
357010,Tupungatito,11894,Confirmed Eruption,2,,,,Observations: Reported,,1901,4,,0,,,,,,-69.797,-33.425
357010,Tupungatito,11895,Confirmed Eruption,2,,,,Observations: Reported,,1907,2,,15,,,,,,-69.797,-33.425
357010,Tupungatito,11896,Confirmed Eruption,2,,,,Observations: Reported,,1925,0,,0,,,,,,-69.797,-33.425
357010,Tupungatito,11897,Confirmed Eruption,2,,,,Observations: Reported,,1946,0,,0,,1947,0,,0,-69.797,-33.425
357010,Tupungatito,11898,Confirmed Eruption,1,,NW craters,,Observations: Reported,,1986,1,,20,,1986,1,,20,-69.797,-33.425
357010,Tupungatito,20739,Confirmed Eruption,2,,,,Observations: Reported,,1958,1,,16,,,,,,-69.797,-33.425
357010,Tupungatito,11888,Confirmed Eruption,2,,,,Observations: Reported,,1829,0,,0,,,,,,-69.797,-33.425
357010,Tupungatito,11889,Uncertain Eruption,2,,,,,,1835,0,,0,,,,,,-69.797,-33.425
357010,Tupungatito,11890,Confirmed Eruption,2,,,,Observations: Reported,,1861,0,,0,,,,,,-69.797,-33.425
357010,Tupungatito,11891,Uncertain Eruption,,,,,,,1881,0,,0,,,,,,-69.797,-33.425
357010,Tupungatito,11892,Confirmed Eruption,2,,,,Observations: Reported,,1889,0,,0,,1890,0,,0,-69.797,-33.425
357021,Maipo,11900,Uncertain Eruption,,,,,,,1788,0,,0,,,,,,-69.832,-34.164
357021,Maipo,11901,Uncertain Eruption,,,,,,,1822,0,,0,,,,,,-69.832,-34.164
357021,Maipo,11902,Confirmed Eruption,2,,East flank (Riso PatrÃ³n),,Observations: Reported,,1826,3,,1,,,,,,-69.832,-34.164
357021,Maipo,11903,Confirmed Eruption,2,?,,,Observations: Reported,,1829,9,,26,,,,,,-69.832,-34.164
357021,Maipo,11904,Uncertain Eruption,2,?,,,,,1831,2,,16,,,,,,-69.832,-34.164
357021,Maipo,11905,Uncertain Eruption,2,?,,,,,1833,0,,0,,,,,,-69.832,-34.164
357021,Maipo,11913,Confirmed Eruption,2,?,,,Observations: Reported,,1912,0,,0,,,,,,-69.832,-34.164
357021,Maipo,11906,Uncertain Eruption,,,,,,,1835,0,,0,,,,,,-69.832,-34.164
357021,Maipo,11907,Uncertain Eruption,,,,,,,1837,0,,0,,,,,,-69.832,-34.164
357021,Maipo,11908,Uncertain Eruption,2,,,,,,1869,8,,24,,,,,,-69.832,-34.164
357021,Maipo,11909,Uncertain Eruption,,,,,,,1881,0,,0,,,,,,-69.832,-34.164
357021,Maipo,11911,Confirmed Eruption,2,,,,Observations: Reported,,1905,10,,28,,1905,10,,30,-69.832,-34.164
357021,Maipo,11912,Uncertain Eruption,2,,,,,,1908,0,,0,,,,,,-69.832,-34.164
357020,San Jose,11914,Confirmed Eruption,2,,,,Observations: Reported,,1822,11,,19,,1838,0,,0,-69.895,-33.789
357020,San Jose,11915,Confirmed Eruption,1,,,,Observations: Reported,,1838,0,,0,,,,,,-69.895,-33.789
357020,San Jose,11916,Confirmed Eruption,2,,,,Observations: Reported,,1881,0,,0,,,,,,-69.895,-33.789
357020,San Jose,11917,Confirmed Eruption,2,,,,Observations: Reported,,1889,0,,0,,1890,0,,0,-69.895,-33.789
357020,San Jose,11918,Confirmed Eruption,2,,,,Observations: Reported,,1895,0,,0,,1897,0,,0,-69.895,-33.789
357020,San Jose,11921,Confirmed Eruption,2,,,,Observations: Reported,,1959,7,,2,,,,,,-69.895,-33.789
357020,San Jose,11922,Confirmed Eruption,2,,,,Observations: Reported,,1960,7,,2,,,,,,-69.895,-33.789
390013,"Pleiades, The",19967,Confirmed Eruption,,,NE of Mount Pleiones (Taygete Cone),,Isotopic: K/Ar,,-1050,0,,0,,,,,,165.5,-72.67
390015,Melbourne,19968,Confirmed Eruption,,,,,Correlation: Tephrochronology,,1892,0,,0,,,,,,164.7,-74.35
390010,Buckle Island,19969,Confirmed Eruption,2,,,,Observations: Reported,,1839,2,,9,,,,,,163.25,-66.78
390010,Buckle Island,19970,Confirmed Eruption,2,,,,Observations: Reported,,1899,1,,12,,,,,,163.25,-66.78
390022,Berlin,19971,Confirmed Eruption,0,,,,Isotopic: Ar/Ar,,-8350,0,,0,,,,,,-136,-76.05
371032,Fagradalsfjall,22399,Confirmed Eruption,0,,,,Observations: Reported,,2021,3,,19,,2021,9,,18,-22.258,63.895
371032,Fagradalsfjall,22459,Confirmed Eruption,0,,,,Observations: Reported,,2022,8,,3,,2022,8,,21,-22.258,63.895
371032,Fagradalsfjall,22543,Confirmed Eruption,0,,,,Observations: Reported,,2023,7,,10,,2023,8,,5,-22.258,63.895
382010,Fayal,12985,Confirmed Eruption,2,,West flank,,Observations: Reported,,1672,4,,24,,1673,2,,28,-28.713,38.576
382010,Fayal,12986,Confirmed Eruption,2,,West flank (Capelinhos) and summit,,Observations: Reported,,1957,9,,27,,1958,10,,24,-28.713,38.576
382020,Pico,12987,Confirmed Eruption,2,,East flank (800 m),,Observations: Reported,,1562,9,?,21,?,1564,0,,0,-28.4,38.47
382020,Pico,12988,Confirmed Eruption,2,,"SE flank (200 m), NW flank (1200 m)",,Observations: Reported,,1718,2,,1,,1718,12,,15,-28.4,38.47
382020,Pico,12989,Confirmed Eruption,2,,SE flank (400 m),,Observations: Reported,,1720,7,,10,,1720,12,?,0,-28.4,38.47
382020,Pico,12990,Uncertain Eruption,0,,Off NW coast,,,,1963,12,<,15,,,,,,-28.4,38.47
382030,Sao Jorge,22438,Confirmed Eruption,,,Sao Jorge,,Isotopic: 14C (calibrated),,-2137,,,,,,,,,-28.08,38.65
382030,Sao Jorge,22439,Confirmed Eruption,,,Sao Jorge,,Isotopic: 14C (calibrated),,412,,,,,,,,,-28.08,38.65
382030,Sao Jorge,22440,Confirmed Eruption,,,Sao Jorge,,Isotopic: 14C (calibrated),,1282,,,,,,,,,-28.08,38.65
382030,Sao Jorge,22441,Confirmed Eruption,,,Sao Jorge,,Isotopic: 14C (calibrated),,1426,,,,,,,,,-28.08,38.65
382030,Sao Jorge,22442,Confirmed Eruption,,,Sao Jorge,,Isotopic: 14C (calibrated),,1483,,,,,,,,,-28.08,38.65
382030,Sao Jorge,22443,Confirmed Eruption,,,Sao Jorge,,Isotopic: 14C (calibrated),,1293,,,,,,,,,-28.08,38.65
